"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.71432,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.71166,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.86891,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.93016,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.90999,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.93289,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.95529,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.94138,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.84073,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.7016,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.6722,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.74229,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.77264,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.72297,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.62171,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.51623,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.47472,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.49294,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.63509,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.8169,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.96152,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.1159,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.2067,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.1842,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.1301,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.0814,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0844,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1441,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2209,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.1713,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.0687,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0535,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1386,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-01",98.96912,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-02",98.9697,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.10558,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.22949,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-05",99.21082,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-06",99.07417,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-07",98.88926,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-08",98.71441,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-09",98.56245,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-10",98.44378,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-11",98.38486,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1974-12",98.39407,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-01",98.50996,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-02",98.74535,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.03012,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.2852,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.44575,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.53178,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.58469,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-08",99.61432,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-09",99.6557,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-10",99.76399,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.97973,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1975-12",100.2501,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-01",100.4809,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-02",100.5928,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-03",100.6319,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.6657,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.7319,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.7957,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.8169,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.7702,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.6924,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.6301,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.6228,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.6561,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.7059,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-02",100.7398,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-03",100.7459,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.7311,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.7194,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.7468,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.7936,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.8293,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.8569,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-10",100.8868,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.9209,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1977-12",100.9567,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-01",100.9737,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-02",100.9462,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-03",100.8791,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.8714,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.8882,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.8836,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.8874,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.8613,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.8432,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.7368,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.5214,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.3093,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.2626,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.2552,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.1847,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.1005,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.0094,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.85088,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.69139,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.62899,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.56883,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.44368,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.33575,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.2429,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.16779,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.99452,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-03",98.70598,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-04",98.50175,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-05",98.47975,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-06",98.63704,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-07",98.87875,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.16508,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.39468,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.46446,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.35264,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.13194,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.01723,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-02",98.90515,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.87147,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.95421,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-05",99.04743,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-06",99.03812,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-07",99.00356,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-08",98.95016,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.83837,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-10",98.68504,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-11",98.56104,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.58721,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.69707,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.71195,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.72078,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.79603,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.82795,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.77889,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-07",98.69321,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-08",98.6664,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-09",98.71883,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-10",98.80828,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-11",98.86811,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1982-12",98.93909,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1983-01",99.10576,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","1983-02",99.42125,
